Carrier,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum_cost,rate,mode_dsc,tpt_day_cnt,Carrier_type
V444_5,PORT06,PORT09,500.00,1999.99,DTP,5.43,0.07,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,500.00,1999.99,DTD,25.47,0.29,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,500.00,1999.99,DTP,19.67,0.28,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,2000.00,99999.99,DTD,7.43,0.08,AIR   ,3,V88888888_0
V444_5,PORT06,PORT09,2000.00,99999.99,DTD,13.67,0.09,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,2000.00,99999.99,DTP,5.43,0.07,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,2000.00,99999.99,DTD,25.47,0.29,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,2000.00,99999.99,DTP,19.67,0.28,AIR   ,1,V88888888_0
V444_5,PORT09,PORT09,0.00,5000.00,DTD,31.28,21.28,GROUND,1,V88888888_0
V444_5,PORT09,PORT09,0.00,5000.00,DTP,31.28,20.28,GROUND,0,V88888888_0
V444_6,PORT08,PORT09,0.00,4.99,DTD,43.23,1.83,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,5.00,9.99,DTD,43.23,1.83,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,10.00,14.99,DTD,43.23,1.83,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,15.00,19.99,DTD,43.23,1.59,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,20.00,24.99,DTD,43.23,1.32,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,25.00,29.99,DTD,43.23,1.25,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,30.00,34.99,DTD,43.23,1.13,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,35.00,39.99,DTD,43.23,1.06,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,40.00,44.99,DTD,43.23,0.98,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,45.00,49.99,DTD,43.23,0.94,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,50.00,54.99,DTD,43.23,0.83,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,55.00,59.99,DTD,43.23,0.83,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,60.00,64.99,DTD,43.23,0.79,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,65.00,69.99,DTD,43.23,0.75,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,70.00,99.99,DTD,43.23,0.75,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,100.00,249.99,DTD,43.23,0.71,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,250.00,499.99,DTD,43.23,0.71,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,500.00,1999.99,DTD,43.23,0.68,AIR   ,2,V88888888_0
V444_6,PORT08,PORT09,2000.00,99999.99,DTD,43.23,0.64,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,0.00,4.99,DTD,43.23,1.83,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,5.00,9.99,DTD,43.23,1.83,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,10.00,14.99,DTD,43.23,1.83,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,15.00,19.99,DTD,43.23,1.59,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,20.00,24.99,DTD,43.23,1.32,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,25.00,29.99,DTD,43.23,1.25,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,30.00,34.99,DTD,43.23,1.13,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,35.00,39.99,DTD,43.23,1.06,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,40.00,44.99,DTD,43.23,0.98,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,45.00,49.99,DTD,43.23,0.94,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,50.00,54.99,DTD,43.23,0.83,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,55.00,59.99,DTD,43.23,0.83,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,60.00,64.99,DTD,43.23,0.79,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,65.00,69.99,DTD,43.23,0.75,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,70.00,99.99,DTD,43.23,0.75,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,100.00,249.99,DTD,43.23,0.71,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,250.00,499.99,DTD,43.23,0.71,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,500.00,1999.99,DTD,43.23,0.68,AIR   ,2,V88888888_0
V444_6,PORT10,PORT09,2000.00,99999.99,DTD,43.23,0.64,AIR   ,2,V88888888_0
V444_7,PORT03,PORT09,0.00,5000.00,DTD,425.03,128.03,GROUND,2,V88888888_0
V444_8,PORT02,PORT09,0.00,99.99,DTD,17.52,0.05,AIR   ,14,V88888888_0
V444_8,PORT02,PORT09,0.00,99.99,DTD,23.31,0.09,AIR   ,5,V88888888_0
V444_8,PORT02,PORT09,0.00,99.99,DTD,25.33,0.11,AIR   ,2,V88888888_0
V444_8,PORT02,PORT09,0.00,99.99,DTD,27.04,0.12,AIR   ,0,V88888888_0
V444_8,PORT02,PORT09,100.00,249.99,DTD,17.52,0.05,AIR   ,14,V88888888_0
V444_8,PORT02,PORT09,100.00,249.99,DTD,23.31,0.09,AIR   ,5,V88888888_0
V444_8,PORT02,PORT09,100.00,249.99,DTD,25.33,0.11,AIR   ,2,V88888888_0
V444_8,PORT02,PORT09,100.00,249.99,DTD,27.04,0.12,AIR   ,0,V88888888_0
V444_8,PORT02,PORT09,250.00,499.99,DTD,17.52,0.05,AIR   ,14,V88888888_0
V444_8,PORT02,PORT09,250.00,499.99,DTD,23.31,0.09,AIR   ,5,V88888888_0
V444_8,PORT02,PORT09,250.00,499.99,DTD,25.33,0.11,AIR   ,2,V88888888_0
V444_8,PORT02,PORT09,250.00,499.99,DTD,27.04,0.12,AIR   ,0,V88888888_0
V444_8,PORT02,PORT09,500.00,1999.99,DTD,17.52,0.05,AIR   ,14,V88888888_0
V444_8,PORT02,PORT09,500.00,1999.99,DTD,23.31,0.09,AIR   ,5,V88888888_0
V444_8,PORT02,PORT09,500.00,1999.99,DTD,25.33,0.11,AIR   ,2,V88888888_0
V444_8,PORT02,PORT09,500.00,1999.99,DTD,27.04,0.12,AIR   ,0,V88888888_0
V444_8,PORT02,PORT09,2000.00,99999.99,DTD,17.52,0.05,AIR   ,14,V88888888_0
V444_8,PORT02,PORT09,2000.00,99999.99,DTD,23.31,0.09,AIR   ,5,V88888888_0
V444_8,PORT02,PORT09,2000.00,99999.99,DTD,25.33,0.11,AIR   ,2,V88888888_0
V444_8,PORT02,PORT09,2000.00,99999.99,DTD,27.04,0.12,AIR   ,0,V88888888_0
V444_8,PORT03,PORT09,0.00,99.99,DTD,19.36,0.12,AIR   ,14,V88888888_0
V444_8,PORT03,PORT09,0.00,99.99,DTD,25.44,0.28,AIR   ,5,V88888888_0
V444_8,PORT03,PORT09,0.00,99.99,DTD,27.56,0.35,AIR   ,2,V88888888_0
V444_8,PORT03,PORT09,0.00,99.99,DTD,29.34,0.41,AIR   ,0,V88888888_0
V444_8,PORT03,PORT09,100.00,249.99,DTD,19.36,0.12,AIR   ,14,V88888888_0
V444_8,PORT03,PORT09,100.00,249.99,DTD,25.44,0.28,AIR   ,5,V88888888_0
V444_8,PORT03,PORT09,100.00,249.99,DTD,27.56,0.35,AIR   ,2,V88888888_0
V444_8,PORT03,PORT09,100.00,249.99,DTD,29.34,0.41,AIR   ,0,V88888888_0
V444_8,PORT03,PORT09,250.00,499.99,DTD,19.36,0.12,AIR   ,14,V88888888_0
V444_8,PORT03,PORT09,250.00,499.99,DTD,25.44,0.28,AIR   ,5,V88888888_0
V444_8,PORT03,PORT09,250.00,499.99,DTD,27.56,0.35,AIR   ,2,V88888888_0
V444_8,PORT03,PORT09,250.00,499.99,DTD,29.34,0.41,AIR   ,0,V88888888_0
V444_8,PORT03,PORT09,500.00,1999.99,DTD,19.36,0.12,AIR   ,14,V88888888_0
V444_8,PORT03,PORT09,500.00,1999.99,DTD,25.44,0.28,AIR   ,5,V88888888_0
V444_8,PORT03,PORT09,500.00,1999.99,DTD,27.56,0.27,AIR   ,2,V88888888_0
V444_8,PORT03,PORT09,500.00,1999.99,DTD,29.34,0.31,AIR   ,0,V88888888_0
V444_8,PORT03,PORT09,2000.00,99999.99,DTD,19.36,0.12,AIR   ,14,V88888888_0
V444_8,PORT03,PORT09,2000.00,99999.99,DTD,25.44,0.24,AIR   ,5,V88888888_0
V444_8,PORT03,PORT09,2000.00,99999.99,DTD,27.56,0.27,AIR   ,2,V88888888_0
V444_8,PORT03,PORT09,2000.00,99999.99,DTD,29.34,0.31,AIR   ,0,V88888888_0
V444_8,PORT04,PORT09,0.00,99.99,DTD,21.47,0.06,AIR   ,14,V88888888_0
V444_8,PORT04,PORT09,0.00,99.99,DTD,27.80,0.13,AIR   ,5,V88888888_0
V444_8,PORT04,PORT09,0.00,99.99,DTD,29.88,0.16,AIR   ,2,V88888888_0
V444_8,PORT04,PORT09,0.00,99.99,DTD,31.96,0.18,AIR   ,0,V88888888_0
V444_8,PORT04,PORT09,100.00,249.99,DTD,21.47,0.06,AIR   ,14,V88888888_0
V444_8,PORT04,PORT09,100.00,249.99,DTD,27.80,0.13,AIR   ,5,V88888888_0
V444_8,PORT04,PORT09,100.00,249.99,DTD,29.88,0.16,AIR   ,2,V88888888_0
V444_8,PORT04,PORT09,100.00,249.99,DTD,31.96,0.18,AIR   ,0,V88888888_0
V444_8,PORT04,PORT09,250.00,499.99,DTD,21.47,0.06,AIR   ,14,V88888888_0
V444_8,PORT04,PORT09,250.00,499.99,DTD,27.80,0.13,AIR   ,5,V88888888_0
V444_8,PORT04,PORT09,250.00,499.99,DTD,29.88,0.16,AIR   ,2,V88888888_0
V444_8,PORT04,PORT09,250.00,499.99,DTD,31.96,0.18,AIR   ,0,V88888888_0
V444_8,PORT04,PORT09,500.00,1999.99,DTD,21.47,0.06,AIR   ,14,V88888888_0
V444_8,PORT04,PORT09,500.00,1999.99,DTD,27.80,0.13,AIR   ,5,V88888888_0
V444_8,PORT04,PORT09,500.00,1999.99,DTD,29.88,0.16,AIR   ,2,V88888888_0
V444_8,PORT04,PORT09,500.00,1999.99,DTD,31.96,0.18,AIR   ,0,V88888888_0
V444_8,PORT04,PORT09,2000.00,99999.99,DTD,21.47,0.06,AIR   ,14,V88888888_0
V444_8,PORT04,PORT09,2000.00,99999.99,DTD,27.80,0.13,AIR   ,5,V88888888_0
V444_8,PORT04,PORT09,2000.00,99999.99,DTD,29.88,0.16,AIR   ,2,V88888888_0
V444_8,PORT04,PORT09,2000.00,99999.99,DTD,31.96,0.18,AIR   ,0,V88888888_0
V444_8,PORT09,PORT09,0.00,99.99,DTD,17.69,0.03,AIR   ,14,V88888888_0
V444_8,PORT09,PORT09,0.00,99.99,DTD,23.54,0.05,AIR   ,5,V88888888_0
V444_8,PORT09,PORT09,0.00,99.99,DTD,25.58,0.05,AIR   ,2,V88888888_0
V444_8,PORT09,PORT09,0.00,99.99,DTD,27.30,0.06,AIR   ,0,V88888888_0
V444_8,PORT09,PORT09,100.00,249.99,DTD,17.69,0.03,AIR   ,14,V88888888_0
V444_8,PORT09,PORT09,100.00,249.99,DTD,23.54,0.05,AIR   ,5,V88888888_0
V444_8,PORT09,PORT09,100.00,249.99,DTD,25.58,0.05,AIR   ,2,V88888888_0
V444_8,PORT09,PORT09,100.00,249.99,DTD,27.30,0.06,AIR   ,0,V88888888_0
V444_8,PORT09,PORT09,250.00,499.99,DTD,17.69,0.03,AIR   ,14,V88888888_0
V444_8,PORT09,PORT09,250.00,499.99,DTD,23.54,0.05,AIR   ,5,V88888888_0
V444_8,PORT09,PORT09,250.00,499.99,DTD,25.58,0.05,AIR   ,2,V88888888_0
V444_8,PORT09,PORT09,250.00,499.99,DTD,27.30,0.06,AIR   ,0,V88888888_0
V444_8,PORT09,PORT09,500.00,1999.99,DTD,17.69,0.03,AIR   ,14,V88888888_0
V444_8,PORT09,PORT09,500.00,1999.99,DTD,23.54,0.05,AIR   ,5,V88888888_0
V444_8,PORT09,PORT09,500.00,1999.99,DTD,25.58,0.05,AIR   ,2,V88888888_0
V444_8,PORT09,PORT09,500.00,1999.99,DTD,27.30,0.06,AIR   ,0,V88888888_0
V444_8,PORT09,PORT09,2000.00,99999.99,DTD,17.69,0.03,AIR   ,14,V88888888_0
V444_8,PORT09,PORT09,2000.00,99999.99,DTD,23.54,0.05,AIR   ,5,V88888888_0
V444_8,PORT09,PORT09,2000.00,99999.99,DTD,25.58,0.05,AIR   ,2,V88888888_0
V444_8,PORT09,PORT09,2000.00,99999.99,DTD,27.30,0.06,AIR   ,0,V88888888_0
V444_8,PORT11,PORT09,0.00,99.99,DTD,11.11,0.10,AIR   ,14,V88888888_0
V444_8,PORT11,PORT09,0.00,99.99,DTD,15.12,0.16,AIR   ,5,V88888888_0
V444_8,PORT11,PORT09,0.00,99.99,DTD,17.48,0.18,AIR   ,2,V88888888_0
V444_8,PORT11,PORT09,0.00,99.99,DTD,27.79,0.34,AIR   ,0,V88888888_0
V444_8,PORT11,PORT09,100.00,249.99,DTD,11.11,0.10,AIR   ,14,V88888888_0
V444_8,PORT11,PORT09,100.00,249.99,DTD,15.12,0.16,AIR   ,5,V88888888_0
V444_8,PORT11,PORT09,100.00,249.99,DTD,17.48,0.18,AIR   ,2,V88888888_0
V444_8,PORT11,PORT09,100.00,249.99,DTD,27.79,0.20,AIR   ,0,V88888888_0
V444_8,PORT11,PORT09,250.00,499.99,DTD,11.11,0.09,AIR   ,14,V88888888_0
V444_8,PORT11,PORT09,250.00,499.99,DTD,15.12,0.16,AIR   ,5,V88888888_0
V444_8,PORT11,PORT09,250.00,499.99,DTD,17.48,0.18,AIR   ,2,V88888888_0
V444_8,PORT11,PORT09,250.00,499.99,DTD,27.79,0.20,AIR   ,0,V88888888_0
V444_8,PORT11,PORT09,500.00,1999.99,DTD,11.11,0.09,AIR   ,14,V88888888_0
V444_8,PORT11,PORT09,500.00,1999.99,DTD,15.12,0.16,AIR   ,5,V88888888_0
V444_8,PORT11,PORT09,500.00,1999.99,DTD,17.48,0.18,AIR   ,2,V88888888_0
V444_8,PORT11,PORT09,500.00,1999.99,DTD,27.79,0.20,AIR   ,0,V88888888_0
V444_8,PORT11,PORT09,2000.00,99999.99,DTD,11.11,0.09,AIR   ,14,V88888888_0
V444_8,PORT11,PORT09,2000.00,99999.99,DTD,15.12,0.16,AIR   ,5,V88888888_0
V444_8,PORT11,PORT09,2000.00,99999.99,DTD,17.48,0.18,AIR   ,2,V88888888_0
V444_8,PORT11,PORT09,2000.00,99999.99,DTD,27.79,0.20,AIR   ,0,V88888888_0
V444_9,PORT08,PORT09,0.00,499.99,DTD,231.31,0.19,AIR   ,14,V88888888_0
V444_9,PORT08,PORT09,500.00,999.99,DTD,231.31,0.12,AIR   ,14,V88888888_0
V444_9,PORT08,PORT09,1000.00,4999.99,DTD,231.31,0.11,AIR   ,14,V88888888_0
V444_9,PORT08,PORT09,5000.00,9999.99,DTD,231.31,0.10,AIR   ,14,V88888888_0
V444_9,PORT08,PORT09,10000.00,99999.99,DTD,231.31,0.10,AIR   ,14,V88888888_0
